smiles,score,time
CC(C)OCCCNC(=O)CS(=O)(=O)Cc1ccc(C(C)C)cc1,-8.15,6.273
CCCCNC(=O)c1cccc(NC(=O)C(C)Br)c1,-7.94,3.998
CC(C)CCNc1ccc2cc(C#N)c3nc4ccccc4n3c2c1,-8.14,4.338
COc1ccc(OC)c(CNC(=O)N2CCC(n3cncn3)CC2)c1,-8.64,5.091
COC(=O)c1ccc(NC(=S)NC(=O)CC(C)(C)C)cc1,-8.09,4.748
Clc1ccccc1CNc1nc2ccccc2n2cnnc12,-9.44,3.359
O=C(Nc1cc(C2CCCCC2)[nH]n1)c1ccc(Br)cc1,-10.25,3.56
COCCNC(=O)c1nnc(-c2oc3ccc(C)cc3c2C)o1,-8.77,4.205
COc1ccc(C(C)NC(=O)C(C)OC)c(OC)c1,-7.04,3.934
O=C(O)C(Cc1ccccc1)CN(O)C(=O)CCc1ccccc1,-9.6,6.072
C=CCSc1nc(N)c(C(=O)Nc2ccccc2C)cc1C(N)=O,-8.82,5.754
O=C(CCCCC(S)CCS)Nc1cccc(C(F)(F)F)c1,-8.26,5.615
CC(Cc1ccccc1)N=CC(Cl)(Cl)Cl,-7.46,2.548
NC(=O)c1cc(F)cc2[nH]n(C3CCNCC3)c(=O)c12,-8.49,3.594
CC=CC(=O)OCc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-9.69,3.699
CC(C)C(=O)NNC(=O)C1CC1(c1ccccc1)c1ccccc1,-9.24,4.965
COc1cc(Nc2ncc3cc(C#N)c(=O)n(C4CCCC4)c3n2)cc(OC)c1OC,-8.02,6.73
COc1ccc(-c2cc(NC(=O)C3CSC4(C)CCC(=O)N34)ccc2OC(F)F)cc1,-9.19,7.609
Cc1c(C(C)(C)C)cc(O)cc1C(C)(C)C,-7.08,2.29
CCCCCn1[nH]c2ccccc2c1=O,-7.5,2.712
NCc1cnn(-c2ccccc2C(=O)NCCc2ccncc2)c1,-8.8,6.009
CCOC(=O)C(C(=O)OCC)C(=O)c1cc(OC)c(OC)c(OC)c1,-6.92,6.795
